"555","58","B40.3","Cutaneous blastomycosis"
"556","58","B40.7","Disseminated blastomycosis"
"557","58","B40.8","Other forms of blastomycosis"
"558","58","B40.9","Blastomycosis, unspecified"
"559","58","B41.0","Pulmonary paracoccidioidomycosis"
"560","58","B41.7","Disseminated paracoccidioidomycosis"
"561","58","B41.8","Other forms of paracoccidioidomycosis"
"562","58","B41.9","Paracoccidioidomycosis, unspecified"
"563","58","B42.0","Pulmonary sporotrichosis"
"564","58","B42.1","Lymphocutaneous sporotrichosis"
"565","58","B42.7","Disseminated sporotrichosis"
"566","58","B42.8","Other forms of sporotrichosis"
"567","58","B42.9","Sporotrichosis, unspecified"
"568","58","B43.0","Cutaneous chromomycosis"
"569","58","B43.1","Phaeomycotic brain abscess"
"570","58","B43.2","Subcutaneous phaeomycotic abscess and cyst"
"571","58","B43.8","Other forms of chromomycosis"
"572","58","B43.9","Chromomycosis, unspecified"
"573","58","B44.0","Invasive pulmonary aspergillosis"
"574","58","B44.1","Other pulmonary aspergillosis"
"575","58","B44.2","Tonsillar aspergillosis"
"576","58","B44.7","Disseminated aspergillosis"
"577","58","B44.8","Other forms of aspergillosis"
"578","58","B44.9","Aspergillosis, unspecified"
"579","58","B45.0","Pulmonary cryptococcosis"
"580","58","B45.1","Cerebral cryptococcosis"
"581","58","B45.2","Cutaneous cryptococcosis"
"582","58","B45.3","Osseous cryptococcosis"
"583","58","B45.7","Disseminated cryptococcosis"
"584","58","B45.8","Other forms of cryptococcosis"
"585","58","B45.9","Cryptococcosis, unspecified"
"586","58","B46.0","Pulmonary mucormycosis"
"587","58","B46.1","Rhinocerebral mucormycosis"
"588","58","B46.2","Gastrointestinal mucormycosis"
"589","58","B46.3","Cutaneous mucormycosis"
"590","58","B46.4","Disseminated mucormycosis"
"591","58","B46.5","Mucormycosis, unspecified"
"592","58","B46.8","Other zygomycoses"
"593","58","B46.9","Zygomycosis, unspecified"
"594","58","B47.0","Eumycetoma"
"595","58","B47.1","Actinomycetoma"
"596","58","B47.9","Mycetoma, unspecified"
"597","58","B48.0","Lobomycosis"
"598","58","B48.1","Rhinosporidiosis"
"599","58","B48.2","Allescheriasis"
"600","58","B48.3","Geotrichosis"
"601","58","B48.4","Penicillosis"
"602","58","B48.7","Opportunistic mycoses"
"603","58","B48.8","Other specified mycoses"
"604","58","B49","Unspecified mycosis"
"605","59","B50.0","Plasmodium falciparum malaria with cerebral complications"
"606","60","B50.8","Other severe and complicated plasmodium falciparum malaria"
"607","60","B50.9","Plasmodium falciparum malaria, unspecified"
"608","61","B51.0","Plasmodium vivax malaria with rupture of spleen"
"609","6","B51.8","Plasmodium vivax malaria with other complications"
"610","62","B51.9","Plasmodium vivax malaria without complication"
"611","63","B52.0","Plasmodium malariae malaria with nephropathy"
"612","64","B52.8","Plasmodium malariae malaria with other complications"
"613","64","B52.9","Plasmodium malariae malaria without complication"
"614","65","B53.0","Plasmodium ovale malaria"
"615","65","B53.1","Malaria due to simian plasmodia"
"616","65","B53.8","Other parasitologically confirmed malaria nec"
"617","66","B54","Unspecified malaria"
"618","67","B55.0","Visceral leishmaniasis"
"619","67","B55.1","Cutaneous leishmaniasis"
"620","67","B55.2","Mucocutaneous leishmaniasis"
"621","67","B55.9","Leishmaniasis, unspecified"
"622","68","B56.0","Gambiense trypanosomiasis"
"623","68","B56.1","Rhodesiense trypanosomiasis"
"624","68","B56.9","African trypanosomiasis, unspecified"
"625","68","B57.0","Acute chagas' disease with heart involvement"
"626","68","B57.1","Acute chagas' disease without heart involvement"
"627","68","B57.2","Chagas' disease (chronic) with heart involvement"
"628","68","B57.3","Chagas' disease (chronic) with digestive system involvement"
"629","68","B57.4","Chagas' disease (chronic) with nervous system involvement"
"630","68","B57.5","Chagas' disease (chronic) with other organ involvement"
"631","84","B58.0","Toxoplasma oculopathy"
"632","84","B58.1","Toxoplasma hepatitis"
"633","84","B58.2","Toxoplasma meningoencephalitis"
"634","84","B58.3","Pulmonary toxoplasmosis"
"635","84","B58.8","Toxoplasmosis with other organ involvement"
"636","84","B58.9","Toxoplasmosis, unspecified"
"637","85","B59","Pneumocystosis"
"638","85","B60.0","Babesiosis"
"639","85","B60.1","Acanthamoebiasis"
"640","85","B60.2","Naegleriasis"
"641","85","B60.8","Other specified protozoal diseases"
"642","85","B64","Unspecified protozoal disease"
"643","69","B65.0","Schistosom due schis haematobium [urin schistosom]"
"644","69","B65.1","Schistosom due schis mansoni [intest schistosom]"
"645","69","B65.2","Schistosomiasis due to schistosoma japonicum"
"646","69","B65.3","Cercarial dermatitis"
"647","69","B65.8","Other schistosomiases"
"648","69","B65.9","Schistosomiasis, unspecified"
"649","70","B66.0","Opisthorchiasis"
"650","70","B66.1","Clonorchiasis"
"651","70","B66.2","Dicrocoeliasis"
"652","70","B66.3","Fascioliasis"
"653","70","B66.4","Paragonimiasis"
"654","70","B66.5","Fasciolopsiasis"
"655","70","B66.8","Other specified fluke infections"
"656","70","B66.9","Fluke infection, unspecified"
"657","71","B67.0","Echinococcus granulosus infection of liver"
"658","71","B67.1","Echinococcus granulosus infection of lung"
"659","71","B67.2","Echinococcus granulosus infection of bone"
"660","71","B67.3","Echinococcus granulosus infection, other and multiple sites"
"661","71","B67.4","Echinococcus granulosus infection, unspecified"
"662","71","B67.5","Echinococcus multilocularis infection of liver"
"663","71","B67.6","Echinococcus multilocularis infection oth / multiple sites"
"664","71","B67.7","Echinococcus multilocularis infection, unspecified"
"665","71","B67.8","Echinococcosis, unspecified, of liver"
"666","71","B67.9","Echinococcosis, other and unspecified"
"667","76","B68.0","Taenia solium taeniasis"
"668","76","B68.1","Taenia saginata taeniasis"
"669","76","B68.9","Taeniasis, unspecified"
"670","76","B69.0","Cysticercosis of central nervous system"
"671","76","B69.1","Cysticercosis of eye"
"672","76","B69.8","Cysticercosis of other sites"
"673","76","B69.9","Cysticercosis, unspecified"
"674","76","B70.0","Diphyllobothriasis"
"675","76","B70.1","Sparganosis"
"676","76","B71.0","Hymenolepiasis"
"677","76","B71.1","Dipylidiasis"
"678","76","B71.8","Other specified cestode infections"
"679","76","B71.9","Cestode infection, unspecified"
"680","72","B72","Dracunculiasis"
"681","73","B73","Onchocerciasis"
"682","74","B74.0","Filariasis due to wuchereria bancrofti"
"683","74","B74.1","Filariasis due to brugia malayi"
"684","74","B74.2","Filariasis due to brugia timori"
"685","74","B74.3","Loiasis"
"686","74","B74.4","Mansonelliasis"
"687","74","B74.8","Other filariases"
"688","74","B74.9","Filariasis, unspecified"
"689","76","B75","Trichinellosis"
"690","75","B76.0","Ancylostomiasis"
"691","75","B76.1","Necatoriasis"
"692","75","B76.8","Other hookworm diseases"
"693","75","B76.9","Hookworm disease, unspecified"
"694","76","B77.0","Ascariasis with intestinal complications"
"695","76","B77.8","Ascariasis with other complications"
"696","76","B77.9","Ascariasis, unspecified"
"697","76","B78.0","Intestinal strongyloidiasis"
"698","76","B78.1","Cutaneous strongyloidiasis"
"699","76","B78.7","Disseminated strongyloidiasis"
"700","76","B78.9","Strongyloidiasis, unspecified"
"701","76","B79","Trichuriasis"
"702","76","B80","Enterobiasis"
"703","76","B81.0","Anisakiasis"
"704","76","B81.1","Intestinal capillariasis"
"705","76","B81.2","Trichostrongyliasis"
"706","76","B81.3","Intestinal angiostrongyliasis"
"707","76","B81.4","Mixed intestinal helminthiases"
"708","76","B81.8","Other specified intestinal helminthiases"
"709","76","B82.0","Intestinal helminthiasis, unspecified"
"710","76","B82.9","Intestinal parasitism, unspecified"
"711","76","B83.0","Visceral larva migrans"
"712","76","B83.1","Gnathostomiasis"
"713","76","B83.2","Angiostrongyliasis due to parastrongylus cantonensis"
"714","76","B83.3","Syngamiasis"
"715","76","B83.4","Internal hirudiniasis"
"716","76","B83.8","Other specified helminthiases"
"717","76","B83.9","Helminthiasis, unspecified"
"718","85","B85.0","Pediculosis due to pediculus humanus capitis"
"719","85","B85.1","Pediculosis due to pediculus humanus corporis"
"720","85","B85.2","Pediculosis, unspecified"
"721","85","B85.3","Phthiriasis"
"722","85","B85.4","Mixed pediculosis and phthiriasis"
"723","85","B86","Scabies"
"724","85","B87.0","Cutaneous myiasis"
"725","85","B87.1","Wound myiasis"
"726","85","B87.2","Ocular myiasis"
"727","85","B87.3","Nasopharyngeal myiasis"
"728","85","B87.4","Aural myiasis"
"729","85","B87.8","Myiasis of other sites"
"730","85","B87.9","Myiasis, unspecified"
"731","85","B88.0","Other acariasis"
"732","85","B88.1","Tungiasis [sandflea infestation]"
"733","85","B88.2","Other arthropod infestations"
"734","85","B88.3","External hirudiniasis"
"735","85","B88.8","Other specified infestations"
"736","85","B88.9","Infestation, unspecified"
"737","85","B89","Unspecified parasitic disease"
"738","79","B90.0","Sequelae of central nervous system tuberculosis"
"739","79","B90.1","Sequelae of genitourinary tuberculosis"
"740","79","B90.2","Sequelae of tuberculosis of bones and joints"
"741","79","B90.8","Sequelae of tuberculosis of other organs"
"742","77","B90.9","Sequelae of respiratory and unspecified tuberculosis"
"743","80","B91","Sequelae of poliomyelitis"
"744","81","B92","Sequelae of leprosy"
"745","85","B94.0","Sequelae of trachoma"
"746","85","B94.1","Sequelae of viral encephalitis"
"747","85","B94.2","Sequelae of viral hepatitis"
"748","85","B94.8","Sequelae of other specified infectious and parasitic diseases"
"749","85","B94.9","Sequelae of unspecified infectious or parasitic disease"
"750","85","B95.0","Streptococcus group A as cause of diseases classified to other chapters"
"751","85","B95.1","Streptococcus group B as cause of diseases classified to other chapters"
"752","85","B95.2","Streptococcus group D as cause of diseases classified to other chapters"
"753","85","B95.3","Streptococcus pneumoniae as cause of diseases classified other chapters"
"754","85","B95.4","Other streptococcus as cause of diseases classified to other chapters"
"755","85","B95.5","Unspecified streptococcus as cause of diseases classified to other chapters"
"756","85","B95.6","Staphylococcus aureus as cause of disease classified to other chapters"
"757","85","B95.7","Other staphylococcus as cause of diseases classified to other chapters"
"758","85","B95.8","Unspecified staphylococcus as cause of diseases classified to other chapters"
"759","85","B96.0","Mycoplasma pneumoniae as cause diseases classified to other chapters"
"760","85","B96.1","Klebsiella pneumoniae as cause diseases classified to other chapters"
"761","85","B96.2","Escherichia coli as cause diseases classified to other chapters"
"762","85","B96.3","Haemophilus influenzae as cause diseases classified to other chapters"
"763","85","B96.4","Proteus (mirabilis)(morganii) as cause diseases classified to other chapters"
"764","85","B96.5","P.(aerugin)(mallei)(pseudomallei)as cause diseases classified to other chapters"
"765","85","B96.6","Bacillus fragilis as cause diseases classified to other chapters"
"766","85","B96.7","Clostridium perfringens as cause diseases classified to other chapters"
"767","85","B96.8","Other spec bact agents as cause diseases classified to other chapters"
"768","85","B97.0","Adenovirus as the cause of diseases classified to other chapters"
"769","85","B97.1","Enterovirus as the cause of diseases classified to other chapters"
"770","85","B97.2","Coronavirus as the cause of diseases classified to other chapters"
"771","85","B97.3","Retrovirus as the cause of diseases classified to other chapters"
"772","85","B97.4","Resp syncytial virusas the cause of diseases classified to other chapters"
"773","85","B97.5","Reovirus as the cause of diseases classified to other chapters"
"774","85","B97.6","Parvovirus as the cause of diseases classified to other chapters"
"775","85","B97.7","Papillomavirus as the cause of diseases classified to other chapters"
"776","85","B97.8","Oth viral agents as the cause of diseases classified to other chapters"
"777","85","B99","Other and unspecified infectious diseases"
"778","86","C00.0","Malignant neoplasm, external upper lip"
"779","86","C00.1","Malignant neoplasm, external lower lip"
"780","86","C00.2","Malignant neoplasm, external lip, unspecified"
"781","86","C00.3","Malignant neoplasm, upper lip, inner aspect"
"782","86","C00.4","Malignant neoplasm, lower lip, inner aspect"
"783","86","C00.5","Malignant neoplasm, lip, unspecified, inner aspect"
"784","86","C00.6","Malignant neoplasm, commissure of lip"
"785","86","C00.8","Malignant neoplasm, overlapping lesion of lip"
"786","86","C00.9","Malignant neoplasm, lip, unspecified"
"787","86","C01","Malignant neoplasm of base of tongue"
"788","86","C02.0","Malignant neoplasm, dorsal surface of tongue"
"789","86","C02.1","Malignant neoplasm, border of tongue"
"790","86","C02.2","Malignant neoplasm, ventral surface of tongue"
"791","86","C02.3","Malignant neoplasm, anterior two-thirds of tongue, part unspecified"
"792","86","C02.4","Malignant neoplasm, lingual tonsil"
"793","86","C02.8","Malignant neoplasm, overlapping lesion of tongue"
"794","86","C02.9","Malignant neoplasm, tongue, unspecified"
"795","86","C03.0","Malignant neoplasm, upper gum"
"796","86","C03.1","Malignant neoplasm, lower gum"
"797","86","C03.9","Malignant neoplasm, gum, unspecified"
"798","86","C04.0","Malignant neoplasm, anterior floor of mouth"
"799","86","C04.1","Malignant neoplasm, lateral floor of mouth"
"800","86","C04.8","Malignant neoplasm, overlapping lesion of floor of mouth"
"801","86","C04.9","Malignant neoplasm, floor of mouth, unspecified"
"802","86","C05.0","Malignant neoplasm, hard palate"
"803","86","C05.1","Malignant neoplasm, soft palate"
"804","86","C05.2","Malignant neoplasm, uvula"
"805","86","C05.8","Malignant neoplasm, overlapping lesion of palate"
"806","86","C05.9","Malignant neoplasm, palate, unspecified"
"807","86","C06.0","Malignant neoplasm, cheek mucosa"
"808","86","C06.1","Malignant neoplasm, vestibule of mouth"
"809","86","C06.2","Malignant neoplasm, retromolar area"
"810","86","C06.8","Malignant neoplasm, overlapping lesion of other and unspecified parts of mouth"
"811","86","C06.9","Malignant neoplasm, mouth, unspecified"
"812","86","C07","Malignant neoplasm of parotid gland"
"813","86","C08.0","Malignant neoplasm, submandibular gland"
"814","86","C08.1","Malignant neoplasm, sublingual gland"
"815","86","C08.8","Malignant neoplasm, overlapping lesion of major salivary glands"
"816","86","C08.9","Malignant neoplasm, major salivary gland, unspecified"
"817","86","C09.0","Malignant neoplasm, tonsillar fossa"
"818","86","C09.1","Malignant neoplasm, tonsillar pillar (anterior)(posterior)"
"819","86","C09.8","Malignant neoplasm, overlapping lesion of tonsil"
"820","86","C09.9","Malignant neoplasm, tonsil, unspecified"
"821","86","C10.0","Malignant neoplasm, vallecula"
"822","86","C10.1","Malignant neoplasm, anterior surface of epiglottis"
"823","86","C10.2","Malignant neoplasm, lateral wall of oropharynx"
